service_unit_key;Codigo Unidad Servicio;Unidad Servicio;Estado UDS
509;500100040574;HOGAR COMUNITARIO DULCE HOGAR;ACTIVA
510;500100042402;LOS PAYASITOS;ACTIVA
511;500100042515;SONRISITAS;ACTIVA
512;500100042536;PINGUINOS;ACTIVA
513;500100042682;MIS CHINITOS;ACTIVA
514;500100042686;GOTAS DE ALEGRIA;ACTIVA
515;500100042688;PUCHEROS;ACTIVA
516;500100042689;MIS PEQUEÑOS PATITOS;ACTIVA
517;500100042695;RAYITOS DE SOL;ACTIVA
518;500100042696;LOS BULLICIOSOS;ACTIVA
519;500100042697;DULCE HOGAR;ACTIVA
520;500100042703;MIS PINGUINITOS;ACTIVA
521;500100042706;PEQUEÑOS TRAVIESOS;ACTIVA
522;500100042710;PULGARCITO;ACTIVA
523;500100046797;HOGAR COMUNITARIO LOS PAJARITOS;ACTIVA
524;500100046807;GURY GURY;ACTIVA
525;500100046811;CAPULLITOS;ACTIVA
526;500100046816;TERNURA;ACTIVA
527;500100046834;SEMILLERO INFANTIL;ACTIVA
528;500100047360;GRANDES PERSONITAS DEL MANAÑA;ACTIVA
529;500100047370;ESTRELLITAS DEL FUTURO;ACTIVA
530;500100047976;DESPERTAR;ACTIVA
531;500100047990;GASPARINES;ACTIVA
532;500100047999;CAMINITO ALEGRE;ACTIVA
533;500100048013;CRECER JUNTOS;ACTIVA
534;500100048045;DULCE CORAZON;ACTIVA
535;500100049408;MIS PEQUEÑAS HUELLAS;ACTIVA
536;500100049418;OSITOS CARIÑOSITOS 2;ACTIVA
537;500100050424;LOS PINOCHITOS;ACTIVA
538;500100051514;HOGAR LAS PLAGUITAS;ACTIVA
539;500100051898;CARITAS FELICES;ACTIVA
540;500100052048;HOGAR TREN DE LA ALEGRIA;ACTIVA
541;500100057371;CINCO ESTRELLAS;ACTIVA
542;500100058736;MARIPOSITAS INQUIETAS;ACTIVA
543;500100059277;LOS LORITOS;ACTIVA
544;500100059331;LOS PAYASITOS;ACTIVA
545;500100059384;CARITAS FELICES;ACTIVA
546;500100059438;EL RUBY;ACTIVA
547;500100060838;ALEGRES GIRASOLES 1;ACTIVA
548;500100060847;LOS CISNES;ACTIVA
549;500100061424;OSITOS PANDA;ACTIVA
550;500100063572;LOS SONERITOS;ACTIVA
551;500100066074;LOS ANGELITOS;ACTIVA
552;500100066301;CARITAS LINDAS;ACTIVA
553;500100066314;CESARIN 1;ACTIVA
554;500100066325;LAS ESTRELLITAS;ACTIVA
555;500100066328;LAS OVEJITAS;ACTIVA
556;500100066361;HOGAR CORAZONCITO;ACTIVA
557;500100066892;HOGAR COMUNITARIO LA FRESITA;ACTIVA
558;500100066933;HOGAR COMUNITARIO LA RONDITA;ACTIVA
559;500100066993;HOGAR COMUNITARIO PIOLIN;ACTIVA
560;500100067247;HOGAR COMUNITARIO FE Y ESPERANZA;ACTIVA
561;500100067268;HOGAR COMUNITARIO HERMOSOS CHIQUILLOS;ACTIVA
562;500100067330;HOGAR COMUNITARIO MIS PEQUEÑAS SEMILLAS;ACTIVA
563;500100067411;HOGAR COMUNITARIO MIS PEQUEÑAS ARDILLAS;ACTIVA
564;500100067553;HOGAR COMUNITARIO MI SEGUNDA MADRE;ACTIVA
565;500100067592;HOGAR COMUNITARIO LOS 14 TRAVIESOS;ACTIVA
566;500100067601;HOGAR COMUNITARIO ESTRELLITAS DEL FUTURO;ACTIVA
567;500100067720;HOGAR COMUNITARIO SUEÑOS INFANTILES;ACTIVA
568;500100067726;HOGAR COMUNITARIO LOS SIMPSON;ACTIVA
569;500100067814;GUSANO PIN PIN;ACTIVA
570;500100067855;HOGAR COMUNITARIO CARRUSEL;ACTIVA
571;500100068242;HOGAR COMUNITARIO LOS PINGUINOS;ACTIVA
572;500100068251;HOGAR COMUNITARIO LAS CARITAS;ACTIVA
573;500100068254;HOGAR COMUNITARIO LOS MANCHIBOROS;ACTIVA
574;500100068259;HOGAR COMUNITARIO LA PALOMITA;ACTIVA
575;500100068286;HOGAR COMUNITARIO MICKEY MOUSE;ACTIVA
576;500100068290;HOGAR COMUNITARIO EL PAYASO PINPIN;ACTIVA
577;500100068488;HOGAR COMUNITARIO GURI GURI;ACTIVA
578;500100068511;HOGAR COMUNITARIO LOS PICAPIEDRAS;ACTIVA
579;500100068529;HOGAR COMUNITARIO LOS OSOS;ACTIVA
580;500100068559;HOGAR COMUNITARIO PADRES E HIJOS;ACTIVA
581;500100068805;HOGAR COMUNITARIO LOS PEQUEÑINES;ACTIVA
582;500100068810;HOGAR COMUNITARIO LOS PRINCIPITOS;ACTIVA
583;500100070735;HOGAR COMUNITARIO PICARDIAS;ACTIVA
584;500100071397;SENDERITOS DE ESTRELLAS;ACTIVA
585;500100071422;FUTURAS ESTRELLITAS;ACTIVA
586;500100071464;OSITO FELIZ;ACTIVA
587;500100075073;HOGAR INFANTIL VILLA DE LA CANDELARIA;ACTIVA
588;500100075856;LA ABUELA;ACTIVA
589;500100076039;MICKEY;ACTIVA
590;500100076182;LOS PINGUINITOS;ACTIVA
591;500100076248;PULGARSIN;ACTIVA
592;500100076407;MUNDO FELIZ;ACTIVA
593;500100076415;LAS BRISAS;ACTIVA
594;500100076423;PICHONES;ACTIVA
595;500100076427;MIS NUEVOS AMIGUITOS;ACTIVA
596;500100076440;CAPULLOS;ACTIVA
597;500100076469;ARCOÍRIS;ACTIVA
598;500100076545;MICKEY MOUSE;ACTIVA
599;500100077838;HOGAR INFANTIL LA FLORIDA;ACTIVA
600;500100078331;HOGAR COMUNITARIO PEQUEÑAS ESTRELLITAS;ACTIVA
601;500100078356;HOGAR COMUNITARIO MI MUNDO PONY;ACTIVA
602;500100078379;HOGAR COMUNITARIO EL MUNDO DE LOS NIÑOS;ACTIVA
603;500100079147;HOGAR COMUNITARIO EL NIDO;ACTIVA
604;500100079184;HOGAR COMUNITARIO EL BUEN FUTURO DE LOS NIÑOS;ACTIVA
605;500100079189;HOGAR COMUNITARIO LOS CONSENTIDOS;ACTIVA
606;500100079283;HOGAR INFANTIL LA PLAYITA;ACTIVA
607;500100079412;CARITAS ALEGRES;ACTIVA
608;500100079423;RINCON DE TU FORMACION;ACTIVA
609;500100079440;HOGAR INFANTIL CARACOLITO;ACTIVA
610;500100079447;NUEVAS ESTRELLITAS;ACTIVA
611;500100079453;LOS CAPRICHOSITOS;ACTIVA
612;500100079483;LOS PAYASITOS;ACTIVA
613;500100080101;HOGAR INFANTIL JUAN MATACHIN;ACTIVA
614;500100080253;HOGAR INFANTIL EL LAGUITO;ACTIVA
615;500100080351;HOGAR INFANTIL ROSITA;ACTIVA
616;500100080502;HOGAR INFANTIL GIRASOLES;ACTIVA
617;500100080542;HOGAR INFANTIL CECILIA CABALLERO DE LÓPEZ;ACTIVA
618;500100080878;LA AMISTAD;ACTIVA
619;500100080923;OSITOS CARIÑOSITOS;ACTIVA
620;500100082404;PEQUEÑOS TRAVIESOS 2;ACTIVA
621;500100082829;HOGAR INFANTIL PAN PRINCIPIANTES;ACTIVA
622;500100083340;EL PROGRESO;ACTIVA
623;500100083357;PIECITOS TRAVIESOS;ACTIVA
624;500100083359;LOS CARIÑOSITOS;ACTIVA
625;500100083360;LOS TRES CONEJITOS;ACTIVA
626;500100083377;PEQUEÑOS TRAVIESOS;ACTIVA
627;500100083380;LAPICITOS DORADOS;ACTIVA
628;500100083394;CARRUSEL;ACTIVA
629;500100083442;MIS ESTRELLITAS;ACTIVA
630;500100083659;GUSANITOS FELICES;ACTIVA
631;500100083667;CARIÑOSITOS;ACTIVA
632;500100083748;LA SONRISA;ACTIVA
633;500100083780;CARITAS ALEGRES;ACTIVA
634;500100083800;TRIBILIN;ACTIVA
635;500100083825;LOS VAQUITOS;ACTIVA
636;500100083830;NUEVO AMANECER;ACTIVA
637;500100085327;LOS PINGUINOS;ACTIVA
638;500100085414;LA CASITA ENCANTADA;ACTIVA
639;500100085545;UN FUTURO MEJOR;ACTIVA
640;500100085569;LA DULCE SONRISA;ACTIVA
641;500100085966;LA ALEGRIA;ACTIVA
642;500100085974;ENCANTO INFANTIL;ACTIVA
643;500100085988;CAPULLITOS ALEGRES;ACTIVA
644;500100086036;SONRISITAS;ACTIVA
645;500100086061;COLOMBIANITOS DEL FUTURO;ACTIVA
646;500100086094;MI CASTILLITO;ACTIVA
647;500100087103;GLOTONCITOS;ACTIVA
648;500100087468;PIOLIN I;ACTIVA
649;500100088792;RAYITO DE SOL 2;ACTIVA
650;500100088801;MIS PEQUEÑAS PERSONITAS;ACTIVA
651;500100088809;TIERNA ILUSION;ACTIVA
652;500100088812;MIS PEQUEÑOS CREADORES;ACTIVA
653;500100088817;RAYITO DE SOL 1;ACTIVA
654;500100088823;LOS PATICOS;ACTIVA
655;500100088829;LOS NARANJITOS;ACTIVA
656;500100088831;BELLA TERNURA;ACTIVA
657;500100088834;CARRUSEL DE LA ALEGRIA;ACTIVA
658;500100088836;CARITAS FELICES;ACTIVA
659;500100088837;MI PEQUEÑO MUNDO;ACTIVA
660;500100088843;NUEVOS HORIZONTES;ACTIVA
661;500100088845;MUNDO DE JUGUETES;ACTIVA
662;500100089006;HOGAR INFATIL LUNITA CLARA;ACTIVA
663;500100089235;EL ENSUEÑO;ACTIVA
664;500100089310;HOGAR INFANTIL CAPULLOS;ACTIVA
665;500100093905;NUEVA GENERACION;ACTIVA
666;500100093906;ENANITOS;ACTIVA
667;500100093909;LAPICITOS DE COLORES;ACTIVA
668;500100093919;LOS OSITOS;ACTIVA
669;500100093920;LA ABEJA AMAYA;ACTIVA
670;500100093922;CARIÑOSITOS;ACTIVA
671;500100094288;HOGAR MARAVILLOSO;ACTIVA
672;500100094309;LOS CARIÑOSITOS;ACTIVA
673;500100094312;CARITAS ALEGRES;ACTIVA
674;500100094315;HOGAR RISITAS;ACTIVA
675;500100094343;APRENDAMOS JUGANDO 1;ACTIVA
676;500100094344;OSITOS;ACTIVA
677;500100094346;MIS PEQUEÑOS GENIOS;ACTIVA
678;500100094356;LOS PELUCHES;ACTIVA
679;500100094359;PELUCITAS;ACTIVA
680;500100094362;LOS NOMOS;ACTIVA
681;500100094366;MANANTIAL DE TERNURA;ACTIVA
682;500100094369;FUTURAS ESTRELLITAS;ACTIVA
683;500100094372;CAMPANITAS DE CRISTAL;ACTIVA
684;500100094374;MUNDO DE FANTASIAS;ACTIVA
685;500100094385;UNIDAD PENITENCIARIA EL PEDREGAL;ACTIVA
686;500100094512;MICHIN;ACTIVA
687;500100094513;CAPERUCITA ROJA;ACTIVA
688;500100094515;GUSANITO;ACTIVA
689;500100094518;LUCESITA;ACTIVA
690;500100094519;DULCE DESPERTAR;ACTIVA
691;500100094520;LOS ANGELITOS;ACTIVA
692;500100094524;RANITA FELIZ;ACTIVA
693;500100094526;FRESITA;ACTIVA
694;500100094533;CARIÑOSITOS;ACTIVA
695;500100094537;MIS TRAVESURAS;ACTIVA
696;500100094539;TOBY;ACTIVA
697;500100094540;MIS PEQUEÑOS AMIGOS;ACTIVA
698;500100094541;GOTICAS DE ROCIO;ACTIVA
699;500100094547;CARACOLITO;ACTIVA
700;500100094549;PALMITAS;ACTIVA
701;500100094551;TERNURA;ACTIVA
702;500100094553;CHINITOS;ACTIVA
703;500100094557;CARNAVALITO;ACTIVA
704;500100094562;ARDILLITAS;ACTIVA
705;500100094687;CAMINITO ALEGRE 2;ACTIVA
706;500100094697;ESTRELLITAS DORADAS;ACTIVA
707;500100094707;RISITAS LOCAS;ACTIVA
708;500100095177;CARITAS ALEGRES;ACTIVA
709;500100095219;TIERNAS SONRISAS;ACTIVA
710;500100095226;LOS OSITOS;ACTIVA
711;500100095232;PAYASITOS;ACTIVA
712;500100095236;LAS PULGUITAS;ACTIVA
713;500100095260;PITUFOS;ACTIVA
714;500100097051;FUTURAS ESTRELLITAS 1;ACTIVA
715;500100098573;FLORECITAS DEL MAÑANA;ACTIVA
716;500100098848;PARAISO ENCANTADOR;ACTIVA
717;500100100684;LAS ABEJITAS;ACTIVA
718;500100102118;LA CASITA ENCANTADA;ACTIVA
719;500100102900;CI BELLA INFANCIA PICACHO;ACTIVA
720;500100103331;CI PICACHO;ACTIVA
721;500100103339;CI ALFONSO LOPEZ;ACTIVA
722;500100103366;CI COR LATINA BRISAS DE ROBLEDO;ACTIVA
723;500100103521;CI CORLATINA OLAYA HERRERA 2;ACTIVA
724;500100103529;CI BURBUJAS DE ALEGRIA;ACTIVA
725;500100103552;JI BC LA HUERTA;ACTIVA
726;500100103717;CI JESUS AMIGO;ACTIVA
727;500100103747;CI ESTRELLITAS CON FUTURO;ACTIVA
728;500100103987;CI NUEVO SANTANDER;ACTIVA
729;500100104112;CI SANTA MARIA MADRE;ACTIVA
730;500100107386;PELUCITAS;ACTIVA
731;500100111461;OSITOS CARIÑOSITOS 1;ACTIVA
732;500100111804;PEQUEÑOS GIGANTES;ACTIVA
733;500100113544;CI CORDOBA;INACTIVA
734;500100113575;CI CAMINOS DE AMOR;ACTIVA
735;500100113578;CI JARDIN DEL PALMAR;ACTIVA
736;500100113588;CI GRANDES TALENTOS;ACTIVA
737;500100116466;EL DIVINO NIÑO;ACTIVA
738;500100116468;DIN DON DAN;ACTIVA
739;500100116494;MIS CORAZONCITOS;ACTIVA
740;500100116757;BARNEY;ACTIVA
741;500100116759;MI PEQUENO MUNDO;ACTIVA
742;500100116821;ESTRELLITAS;ACTIVA
743;500100116822;BURBUJITAS;ACTIVA
744;500100117063;PEQUEÑIN;ACTIVA
745;500100117187;LOS SOLECITOS;ACTIVA
746;500100117206;TRAVESURAS;ACTIVA
747;500100117221;MI INFANCIA;ACTIVA
748;500100117255;TRAVESURAS;ACTIVA
749;500100117315;CI UAM CAMPIÑA;ACTIVA
750;500100117329;JI BC PUERTA DEL SOL;ACTIVA
751;500100117335;JI BC AURES;ACTIVA
752;500100117336;JI BC DOCE DE OCTUBRE SANTANDER;ACTIVA
753;500100117344;LOS PINOCHITOS;ACTIVA
754;500100117371;CI HECTOR ABAD;INACTIVA
755;500100117479;TRIBILIN;ACTIVA
756;500100117508;CHIQUILLADAS;ACTIVA
757;500100117510;PEQUEÑOS GIGANTES;ACTIVA
758;500100117523;CI LA TORRE;INACTIVA
759;500100117539;JI BC CALAZANIA;ACTIVA
760;500100117568;CI DIBUJANDO SUEÑOS Y SONRISAS;ACTIVA
761;500100117951;MADRES CREATIVAS;ACTIVA
762;500100118062;NIÑOS DEL FUTURO;ACTIVA
763;500100118215;PICARDIAS;ACTIVA
764;500100118240;LOS CARIÑOSITOS;ACTIVA
765;500100118243;MIS PRIMEROS PASOS;ACTIVA
766;500100118252;PASITOS FIRMES;ACTIVA
767;500100118299;FUTURAS ESTRELLITAS;ACTIVA
768;500100118361;LOS CARACOLITOS;ACTIVA
769;500100118380;NIÑOS ALEGRES;ACTIVA
770;500100118420;CARITAS ALEGRES;ACTIVA
771;500100118440;LOS PAYASITOS;ACTIVA
772;500100118447;LAS ESTRELLITAS;ACTIVA
773;500100118459;OSITOS CARIÑOSOS;ACTIVA
774;500100122094;ESTRELLITAS MAGICAS;ACTIVA
775;500100122636;CAMINITO ALEGRE;ACTIVA
776;500100122651;DULCE HOGAR;ACTIVA
777;500100131283;MUNDO FELIZ;ACTIVA
778;50011116456;FAMI VISION 2000;ACTIVA
779;50011116464;CARRUSEL;ACTIVA
780;50011116506;LOS ENANITOS;ACTIVA
781;50011116512;LA LOMITA;ACTIVA
782;50011116518;LAS FRESAS;ACTIVA
783;50011116529;LOS POLLITOS;ACTIVA
784;50011116638;EL JARDIN;ACTIVA
785;50011117208;MIS QUINCE AMIGUITOS;ACTIVA
786;50011117210;FAMI LUCECITAS;ACTIVA
787;50011117214;MI BEBE;ACTIVA
788;50011117215;PASOS TRAVIESOS;ACTIVA
789;50011117217;SEMILLA DE MOSTAZA;ACTIVA
790;50011117220;PECAS;ACTIVA
791;50011117223;FUTURAS ESTRELLITAS;ACTIVA
792;50011118334;PEQUEÑAS CARICIAS;ACTIVA
793;50011120249;LOS PICHONCITOS;ACTIVA
794;50011120251;ESPERANZA DE VIDA;ACTIVA
795;50011120254;LAS BURBUJAS;ACTIVA
796;50011120299;MI BARQUITO;ACTIVA
797;50011120951;CI MI PEQUEÑO MUNDO;ACTIVA
798;50011121099;MICKEY 1;ACTIVA
799;50011122143;CORAZONES ALEGRES;ACTIVA
800;50011122144;BIENVENIDOS A MI NUEVO HOGAR;ACTIVA
801;50011123501;EL DIVINO NIÑO;ACTIVA
802;50011123818;MIS PEQUEÑOS OSITOS;ACTIVA
803;50011124305;MIS PAYASITOS;ACTIVA
804;50011124830;CI LOPEZ DE MESA;ACTIVA
805;50011126244;MIS CARIÑITOS;ACTIVA
806;50011127874;BIENESTAR Y PROGRESOO;ACTIVA
807;50011127884;MANANTIAL INFANTIIL;ACTIVA
808;50011127888;MUNDO DE ILUSION;ACTIVA
809;50011127889;PALOMITAS;ACTIVA
810;50011127892;PASITOS TIERNOSS;ACTIVA
811;50011127893;PEQUEÑIIN;ACTIVA
812;50011127895;PEQUEÑINESS;ACTIVA
813;50011127902;PIOLIN;ACTIVA
814;50011127909;SEMILLAS DE AMOR;ACTIVA
815;50011131982;CARRUSEL;ACTIVA
816;50011138048;CI EDILUZ;ACTIVA
817;50011138049;CI KENNEDY;ACTIVA
818;50011138083;CI BELLO HORIZONTE;ACTIVA
819;50011138084;CI EL DIAMANTE;ACTIVA
820;50011143576;CI ZONA 30 DOS;ACTIVA
821;50011143673;CI CHISPITAS DE ALEGRIA;ACTIVA
822;50011143803;CI EL CASTILLO;ACTIVA
823;50011144168;JI BC LUSITANIA;ACTIVA
824;50011147881;CÁRITAS FELICES;ACTIVA
825;50011148870;CI RAYITOS DE LUZ;ACTIVA
826;50011150981;CI PAN AURES;ACTIVA
827;50011150982;CI PAN BEATRIZ RESTREPO GALLEGO;ACTIVA
828;50011151014;CI PEQUEÑOS TALENTOS;ACTIVA
829;50011151822;CI CASA BETANCOURT;ACTIVA
830;50011151823;CI FAN CASTILLA DOS;ACTIVA
831;50011151965;CI MUNDO DE AVENTURAS;ACTIVA
832;50011152142;CI EL MIRADOR;ACTIVA
833;50011153861;CI LA CASITA DEL JARDIN;ACTIVA
834;50011154513;CI CORLATINA ALMERIA;ACTIVA
835;50011154812;CI PARQUE DE LOS DESEOS;ACTIVA
836;50011155958;CI CRI CRI;ACTIVA
837;50011155959;CI BURBUJAS;ACTIVA
838;50011156665;CI SAN GERMAN;ACTIVA
839;50011156666;CI LOS PASTORCITOS;ACTIVA
840;50011158705;CI SEBASTIAN DE BELALCAZAR;ACTIVA
841;50011158738;CI JUAN MATACHIN;ACTIVA
842;50011158745;CI PRINCIPIANTES;ACTIVA
843;50011159940;CI LINDO ARCOIRIS;ACTIVA
844;50011160181;CI CARMELITA CHAMBACU;ACTIVA
845;50011160787;CI LA LIBERTAD;ACTIVA
846;50011161124;CE LA VOLCANA;ACTIVA
847;528200027157;MI DULCE HOGAR;ACTIVA
848;500100024129;OSITOS CARIÑOSITOS;ACTIVA
849;500100030259;ESTRELLITAS;ACTIVA
850;500100030783;LOS CANGUROS;ACTIVA
851;500100031674;AMOR Y ALEGRIA;ACTIVA
852;500100033129;DIN DON DAN;ACTIVA
853;500100037639;CARITAS LINDAS;ACTIVA
854;500100050488;LOS PATICOS 2;ACTIVA
855;500100050580;GLOBITO AZUL;ACTIVA
856;500100050595;NUBE LUZ;ACTIVA
857;500100050824;LOS CARIÑOSITOS 1;ACTIVA
858;500100050835;MICKEY MOUSE;ACTIVA
859;500100051533;LOS PATITOS FEOS;ACTIVA
860;500100051604;LOS PITUFOS 2;ACTIVA
861;500100056386;MANITOS CREATIVAS;ACTIVA
862;500100056390;ARDILLITA ALEGRE;ACTIVA
863;500100056393;ALEGRIA DE VIVIR;ACTIVA
864;500100056396;LOS PAYASITOS;ACTIVA
865;500100056410;LA FINQUITA;ACTIVA
866;500100056435;GOTITA DE GENTE;ACTIVA
867;500100056437;PASTORCITOS 3;ACTIVA
868;500100056440;EL ZORRO;ACTIVA
869;500100056443;CAPERUCITA ROJA;ACTIVA
870;500100056448;EL PORVENIR;ACTIVA
871;500100056452;MIL RISITAS;ACTIVA
872;500100056455;CARRUSEL;ACTIVA
873;500100065882;LUCESITAS;ACTIVA
874;500100065886;SUEÑOS DE MI INFANCIA;ACTIVA
875;500100065902;MANITOS INQUIETAS;ACTIVA
876;500100065926;VENTANITAS ALEGRES;ACTIVA
877;500100065929;LOS PITUFOS;ACTIVA
878;500100065976;LOS TURPIALES;ACTIVA
879;500100065989;LOS PEQUEÑINEZ;ACTIVA
880;500100066016;LA UNION;ACTIVA
881;500100067255;SIMON EL MAGO;ACTIVA
882;500100067600;ESTRELLITAS DORADAS;ACTIVA
883;500100067961;MI BELLA ILUSION 1;ACTIVA
884;500100068212;CARRUSEL;ACTIVA
885;500100068216;DALMATAS;ACTIVA
886;500100068441;HOGAR INFANTIL LAS MIRLAS;ACTIVA
887;500100068664;HOGAR INFANTIL GUSANITO PIN PIN;ACTIVA
888;500100071455;HOGAR COMUNITARIO LOS PITUFOS;ACTIVA
889;500100071527;HOGAR COMUNITARIO LOS PICHONES;ACTIVA
890;500100072009;FUTURAS ESTRELLITAS;ACTIVA
891;500100072045;LOS PEREZOSOS;ACTIVA
892;500100072053;CASITA ENCANTADA;ACTIVA
893;500100072056;LOS CARIÑOSITOS;ACTIVA
894;500100072065;CARIÑITO;ACTIVA
895;500100072163;LOS ENANITOS VERDES;ACTIVA
896;500100072179;LOS CANARIOS;ACTIVA
897;500100072189;LOS MONITOS;ACTIVA
898;500100072196;EL SOLECITO;ACTIVA
899;500100072202;LOS POLLITOS;ACTIVA
900;500100072667;MICKEY;ACTIVA
901;500100072698;LOS MEÑIQUEZ;ACTIVA
902;500100072721;LOS CISNES;ACTIVA
903;500100072726;LOS PITUFOS;ACTIVA
904;500100072888;MI JARDIN;ACTIVA
905;500100072978;LOS TIGRILLOS;ACTIVA
906;500100072998;LA DIVISA;ACTIVA
907;500100073016;LAS MARIPOSAS;ACTIVA
908;500100073112;HOGAR INFANTIL LOS CAUNCES;ACTIVA
909;500100073280;LOS PEQUEÑINES;ACTIVA
910;500100073313;FAMILIAS UNIDAS;ACTIVA
911;500100074520;MANITOS CREADORAS;ACTIVA
912;500100074604;FRESITA;ACTIVA
913;500100075998;CAMINITO ALEGRE 2;ACTIVA
914;500100076111;EL FUTURO DEL MAÑANA;ACTIVA
915;500100076332;MIS PEQUEÑOS VICENTINOS;ACTIVA
916;500100076341;MIS 15 ESTRELLITAS;ACTIVA
917;500100076366;LOS BULLICIOSOS;ACTIVA
918;500100076388;LA CASITA DE LOS PETETES;ACTIVA
919;500100076391;LOS PINGUINOS;ACTIVA
920;500100076395;CORAZONCITO FELIZ;ACTIVA
921;500100076399;LAS ARDILLAS;ACTIVA
922;500100076403;PINOCHO;ACTIVA
923;500100076406;LA RONDA;ACTIVA
924;500100077394;LA FAMILIA FELIZ;ACTIVA
925;500100077413;LA FAMILIA UNIDA;ACTIVA
926;500100077427;MIS SEMILLITAS;ACTIVA
927;500100077446;LA CASITA DE CRISTAL;ACTIVA
928;500100077721;LAS MAÑANITAS;ACTIVA
929;500100077726;MARAVILLAS INFANTILES;ACTIVA
930;500100077728;MI TESORO;ACTIVA
931;500100077729;MIS PEQUEÑOS TRAVIESOS;ACTIVA
932;500100077731;RINCONCITO DORADO;ACTIVA
933;500100077852;CAPERUCITA ROJA;ACTIVA
934;500100077863;DONALD;ACTIVA
935;500100077866;SUEÑOS ANHELADOS;ACTIVA
936;500100078146;HOGAR INFANTIL LA ESTRELLITA;ACTIVA
937;500100078694;LOS PITUFOS;ACTIVA
938;500100078709;MICKEY;ACTIVA
939;500100078713;EL MUNDO DE ALF;ACTIVA
940;500100078729;MIS PEQUEÑOS MUPPETS;ACTIVA
941;500100080339;HOGAR COMUNITARIO TORBELLINOS;ACTIVA
942;500100080345;HOGAR COMUNITARIO LOS CARIÑOSITOS;ACTIVA
943;500100080348;HOGAR COMUNITARIO LAS ESTRELLITAS;ACTIVA
944;500100080350;HOGAR COMUNITARIO LOS RUISEÑORES;ACTIVA
945;500100080368;HOGAR COMUNITARIO PIRULITOS;ACTIVA
946;500100080800;ARCO IRIS;ACTIVA
947;500100080806;CAPERUCITA ROJA;ACTIVA
948;500100080808;CAPULLITOS;ACTIVA
949;500100080816;EL CAMPEON NRO 1;ACTIVA
950;500100080820;EL FUTURO DE LA NINEZ;ACTIVA
951;500100080824;MI PEQUENO MUNDO;ACTIVA
952;500100080829;FANTASÍA N 1;ACTIVA
953;500100080838;MI PEQUENA INFANCIA;ACTIVA
954;500100080841;MIS PEQUEÑOS CORAZONES;ACTIVA
955;500100080845;MIS PRIMEROS PASOS;ACTIVA
956;500100080847;PICARDIAS;ACTIVA
957;500100080851;PITUFOS NRO 2;ACTIVA
958;500100080853;RAYITOS DE SOL;ACTIVA
959;500100080856;DULCE JESÚS;ACTIVA
960;500100080917;MIS PIECITOS DORADOS;ACTIVA
961;500100080930;CHIQUITINES;ACTIVA
962;500100080936;CAPERUCITA ROJA;ACTIVA
963;500100081895;LOS PAYASITOS;ACTIVA
964;500100082465;LOS PINGUINOS;ACTIVA
965;500100082679;HUELLITAS DE AMOR;ACTIVA
966;500100082680;LOS ENANITOS;ACTIVA
967;500100082728;LOS PITUFOS;ACTIVA
968;500100082729;CAPERUCITA ROJA;ACTIVA
969;500100082988;ARRIERITAS;ACTIVA
970;500100083004;CAMINITO ALEGRE;ACTIVA
971;500100084880;CONEJITOS SALTARINES;ACTIVA
972;500100087169;MIS DULCES PEQUEÑINES;ACTIVA
973;500100088021;HOGAR INFANTIL MARTHA CECILIA;ACTIVA
974;500100088189;ANGELITOS DE AMOR;ACTIVA
975;500100088265;LAS GOLONDRINAS;ACTIVA
976;500100088269;LOS AMIGUITOS;ACTIVA
977;500100088286;LOS DUMMIS;ACTIVA
978;500100088289;LOS GORRIONES;ACTIVA
979;500100088292;LOS PEQUEÑOS SABIOS;ACTIVA
980;500100088294;LOS PICAPIEDRAS N 1;ACTIVA
981;500100088296;LOS PINOCHITOS;ACTIVA
982;500100088297;LOS PITUFOS;ACTIVA
983;500100088303;NIÑOS FELICES;ACTIVA
984;500100088419;DIVINO NIÑO;ACTIVA
985;500100088437;CAPERUCITA ROJA;ACTIVA
986;500100088457;ESPIGUITAS DEL FUTURO;ACTIVA
987;500100088502;ESTRELLITAS;ACTIVA
988;500100088526;LAS ABEJITAS;ACTIVA
989;500100088534;LAS AMAPOLAS;ACTIVA
990;500100088539;LOS CARIÑOSITOS;ACTIVA
991;500100088542;LOS PICAPIEDRAS;ACTIVA
992;500100088544;LOS PINGINOS;ACTIVA
993;500100088545;PEQUEÑINES;ACTIVA
994;500100088549;EL JAZMIN;ACTIVA
995;500100088551;SINSONTES;ACTIVA
996;500100088558;AMIGUITOS ALEGRES;ACTIVA
997;500100088561;EL PARQUE;ACTIVA
998;500100088567;HUELLITAS DEL SABER;ACTIVA
999;500100088570;LOS CISNES;ACTIVA
1000;500100088581;LOS CORAZONCITOS;ACTIVA
1001;500100088585;PEQUEÑITOS;ACTIVA
1002;500100088586;PEQUEÑOS TRAVIESOS;ACTIVA
1003;500100088875;LOS MIMOS;ACTIVA
1004;500100088885;LOS OSITOS;ACTIVA
1005;500100088890;LOS SOLECITOS;ACTIVA
1006;500100088896;MI BELLA ILUSIÓN;ACTIVA
1007;500100089221;ARCO IRIS;ACTIVA
1008;500100089223;CARITAS ALEGRES 2;ACTIVA
1009;500100089228;MI SEGUNDO HOGAR;ACTIVA
1010;500100089544;LOS SOLDADITOS;ACTIVA
1011;500100089546;LOS TRAVIESOS;ACTIVA
1012;500100089549;MI BARQUITO;ACTIVA
1013;500100090177;MI CERRITO;ACTIVA
